ARCHIVO;N;FECHA;HORARIO;ARU;DETECCION;BI
20211014_083000.WAV;2169;20211014;83000;a04;0;0.6154
20211014_093000.WAV;2170;20211014;93000;a04;0;0.5189
20211014_103000.WAV;2171;20211014;103000;a04;0;0.5133
20211014_233000.WAV;2172;20211014;233000;a04;0;2.2262
20211015_003000.WAV;2173;20211015;3000;a04;0;0.6531
20211015_013000.WAV;2174;20211015;13000;a04;0;0.5498
20211015_023000.WAV;2175;20211015;23000;a04;0;0.5617
20211015_033000.WAV;2176;20211015;33000;a04;0;0.6691
20211015_043000.WAV;2177;20211015;43000;a04;0;0.5156
20211015_053000.WAV;2178;20211015;53000;a04;0;0.5236
20211015_063000.WAV;2179;20211015;63000;a04;0;0.5459
20211015_073000.WAV;2180;20211015;73000;a04;0;0.5499
20211015_083000.WAV;2181;20211015;83000;a04;0;0.5183
20211015_093000.WAV;2182;20211015;93000;a04;0;0.5113
20211015_103000.WAV;2183;20211015;103000;a04;0;0.595
20211015_233000.WAV;2184;20211015;233000;a04;0;2.9034
20211016_003000.WAV;2185;20211016;3000;a04;0;3.7979
20211016_013000.WAV;2186;20211016;13000;a04;0;0.5876
20211016_023000.WAV;2187;20211016;23000;a04;0;0.6037
20211016_033000.WAV;2188;20211016;33000;a04;0;0.698
20211016_043000.WAV;2189;20211016;43000;a04;0;0.5359
20211016_053000.WAV;2190;20211016;53000;a04;0;0.5532
20211016_063000.WAV;2191;20211016;63000;a04;0;0.562
20211016_073000.WAV;2192;20211016;73000;a04;0;0.5381
20211016_083000.WAV;2193;20211016;83000;a04;0;0.6004
20211016_093000.WAV;2194;20211016;93000;a04;0;0.5607
20211016_103000.WAV;2195;20211016;103000;a04;0;0.5641
20211016_233000.WAV;2196;20211016;233000;a04;0;3.3499
20211017_003000.WAV;2197;20211017;3000;a04;0;1.1531
20211017_013000.WAV;2198;20211017;13000;a04;0;0.5493
20211017_023000.WAV;2199;20211017;23000;a04;0;0.6242
20211017_033000.WAV;2200;20211017;33000;a04;0;0.6283
20211017_043000.WAV;2201;20211017;43000;a04;0;0.5384
20211017_053000.WAV;2202;20211017;53000;a04;0;0.5299
20211017_063000.WAV;2203;20211017;63000;a04;0;0.616
20211017_073000.WAV;2204;20211017;73000;a04;0;0.5666
20211017_083000.WAV;2205;20211017;83000;a04;0;0.5399
20211017_093000.WAV;2206;20211017;93000;a04;0;0.6079
20211017_103000.WAV;2207;20211017;103000;a04;0;0.618
20211017_233000.WAV;2208;20211017;233000;a04;0;4.5912
20211018_003000.WAV;2209;20211018;3000;a04;0;2.0377
20211018_013000.WAV;2210;20211018;13000;a04;0;2.2983
20211018_023000.WAV;2211;20211018;23000;a04;0;1.0871
20211018_033000.WAV;2212;20211018;33000;a04;0;0.5321
20211018_043000.WAV;2213;20211018;43000;a04;0;0.521
20211018_053000.WAV;2214;20211018;53000;a04;0;0.5416
20211018_063000.WAV;2215;20211018;63000;a04;0;0.5804
20211018_073000.WAV;2216;20211018;73000;a04;0;0.5839
20211018_083000.WAV;2217;20211018;83000;a04;0;0.567
20211018_093000.WAV;2218;20211018;93000;a04;0;0.5244
20211018_103000.WAV;2219;20211018;103000;a04;0;0.6156
20211018_233000.WAV;2220;20211018;233000;a04;0;2.9619
20211019_003000.WAV;2221;20211019;3000;a04;0;2.7326
20211019_013000.WAV;2222;20211019;13000;a04;0;0.8297
20211019_023000.WAV;2223;20211019;23000;a04;0;0.5538
20211019_033000.WAV;2224;20211019;33000;a04;0;0.6522
20211019_043000.WAV;2225;20211019;43000;a04;0;0.5176
20211019_053000.WAV;2226;20211019;53000;a04;0;0.5303
20211019_063000.WAV;2227;20211019;63000;a04;0;0.5127
20211019_073000.WAV;2228;20211019;73000;a04;0;0.5644
20211019_083000.WAV;2229;20211019;83000;a04;0;0.5495
20211019_093000.WAV;2230;20211019;93000;a04;0;0.6276
20211019_103000.WAV;2231;20211019;103000;a04;0;0.5914
20211019_233000.WAV;2232;20211019;233000;a04;0;3.0859
20211020_003000.WAV;2233;20211020;3000;a04;0;2.2174
20211020_013000.WAV;2234;20211020;13000;a04;0;0.7662
20211020_023000.WAV;2235;20211020;23000;a04;0;0.5538
20211020_033000.WAV;2236;20211020;33000;a04;0;0.5727
20211020_043000.WAV;2237;20211020;43000;a04;0;0.5684
20211020_053000.WAV;2238;20211020;53000;a04;0;0.5885
20211020_063000.WAV;2239;20211020;63000;a04;0;0.5318
20211020_073000.WAV;2240;20211020;73000;a04;0;0.5211
20211020_083000.WAV;2241;20211020;83000;a04;0;0.6161
20211020_093000.WAV;2242;20211020;93000;a04;0;0.5853
20211020_103000.WAV;2243;20211020;103000;a04;0;1.7068
20211020_233000.WAV;2244;20211020;233000;a04;0;0.5793
20211021_003000.WAV;2245;20211021;3000;a04;0;0.5752
20211021_013000.WAV;2246;20211021;13000;a04;0;0.5645
20211021_023000.WAV;2247;20211021;23000;a04;0;0.5847
20211021_033000.WAV;2248;20211021;33000;a04;0;0.5917
20211021_043000.WAV;2249;20211021;43000;a04;0;0.5572
20211021_053000.WAV;2250;20211021;53000;a04;0;0.5457
20211021_063000.WAV;2251;20211021;63000;a04;0;0.5808
20211021_073000.WAV;2252;20211021;73000;a04;0;0.5736
20211021_083000.WAV;2253;20211021;83000;a04;0;0.6144
20211021_093000.WAV;2254;20211021;93000;a04;0;0.5383
20211021_103000.WAV;2255;20211021;103000;a04;0;0.5537
20211021_233000.WAV;2256;20211021;233000;a04;0;0.559
20211022_003000.WAV;2257;20211022;3000;a04;0;0.6651
20211022_013000.WAV;2258;20211022;13000;a04;0;0.5657
20211022_023000.WAV;2259;20211022;23000;a04;0;0.5919
20211022_033000.WAV;2260;20211022;33000;a04;0;0.5885
20211022_043000.WAV;2261;20211022;43000;a04;0;0.5845
20211022_053000.WAV;2262;20211022;53000;a04;0;0.6193
20211022_063000.WAV;2263;20211022;63000;a04;0;0.5885
20211022_073000.WAV;2264;20211022;73000;a04;0;0.5776
20211022_083000.WAV;2265;20211022;83000;a04;0;0.575
20211022_093000.WAV;2266;20211022;93000;a04;0;0.5285
20211022_103000.WAV;2267;20211022;103000;a04;0;0.5283
20211022_233000.WAV;2268;20211022;233000;a04;0;4.9169
20211023_003000.WAV;2269;20211023;3000;a04;0;2.4173
20211023_013000.WAV;2270;20211023;13000;a04;0;0.6731
20211023_023000.WAV;2271;20211023;23000;a04;0;1.0034
20211023_033000.WAV;2272;20211023;33000;a04;0;0.5251
20211023_043000.WAV;2273;20211023;43000;a04;0;0.5036
20211023_053000.WAV;2274;20211023;53000;a04;0;0.5705
20211023_063000.WAV;2275;20211023;63000;a04;0;0.6093
20211023_073000.WAV;2276;20211023;73000;a04;0;0.5493
20211023_083000.WAV;2277;20211023;83000;a04;0;0.5676
20211023_093000.WAV;2278;20211023;93000;a04;0;0.5899
20211023_103000.WAV;2279;20211023;103000;a04;0;0.5782
20211023_233000.WAV;2280;20211023;233000;a04;0;6.1084
20211024_003000.WAV;2281;20211024;3000;a04;0;2.7396
20211024_013000.WAV;2282;20211024;13000;a04;0;0.6905
20211024_023000.WAV;2283;20211024;23000;a04;0;0.5859
20211024_033000.WAV;2284;20211024;33000;a04;0;0.5644
20211024_043000.WAV;2285;20211024;43000;a04;0;0.5409
20211024_053000.WAV;2286;20211024;53000;a04;0;0.5528
20211024_063000.WAV;2287;20211024;63000;a04;0;0.5586
20211024_073000.WAV;2288;20211024;73000;a04;0;0.6144
20211024_083000.WAV;2289;20211024;83000;a04;0;0.5521
20211024_093000.WAV;2290;20211024;93000;a04;0;0.5521
20211024_103000.WAV;2291;20211024;103000;a04;0;0.5789
20211024_233000.WAV;2292;20211024;233000;a04;0;0.5534
20211025_003000.WAV;2293;20211025;3000;a04;0;1.0563
20211025_013000.WAV;2294;20211025;13000;a04;0;0.5446
20211025_023000.WAV;2295;20211025;23000;a04;0;0.6638
20211025_033000.WAV;2296;20211025;33000;a04;0;0.5274
20211025_043000.WAV;2297;20211025;43000;a04;0;0.5249
20211025_053000.WAV;2298;20211025;53000;a04;0;0.524
20211025_063000.WAV;2299;20211025;63000;a04;0;0.5511
20211025_073000.WAV;2300;20211025;73000;a04;0;0.5654
20211025_083000.WAV;2301;20211025;83000;a04;0;0.5484
20211025_093000.WAV;2302;20211025;93000;a04;0;0.5968
20211025_103000.WAV;2303;20211025;103000;a04;0;0.5389
20211025_233000.WAV;2304;20211025;233000;a04;0;5.8809
20211026_003000.WAV;2305;20211026;3000;a04;0;1.8988
20211026_013000.WAV;2306;20211026;13000;a04;0;1.0462
20211026_023000.WAV;2307;20211026;23000;a04;0;0.5737
20211026_033000.WAV;2308;20211026;33000;a04;0;0.5639
20211026_043000.WAV;2309;20211026;43000;a04;0;0.565
20211026_053000.WAV;2310;20211026;53000;a04;0;0.5161
20211026_063000.WAV;2311;20211026;63000;a04;0;0.5425
20211026_073000.WAV;2312;20211026;73000;a04;0;0.551
20211026_083000.WAV;2313;20211026;83000;a04;0;0.5472
20211026_093000.WAV;2314;20211026;93000;a04;0;0.5473
20211026_103000.WAV;2315;20211026;103000;a04;0;0.5554
20211026_233000.WAV;2316;20211026;233000;a04;0;0.6117
20211027_003000.WAV;2317;20211027;3000;a04;0;0.5946
20211027_013000.WAV;2318;20211027;13000;a04;0;1.9436
20211027_023000.WAV;2319;20211027;23000;a04;0;0.6288
20211027_033000.WAV;2320;20211027;33000;a04;0;0.5382
20211027_043000.WAV;2321;20211027;43000;a04;0;0.5473
20211027_053000.WAV;2322;20211027;53000;a04;0;0.53
20211027_063000.WAV;2323;20211027;63000;a04;0;0.5772
20211027_073000.WAV;2324;20211027;73000;a04;0;0.5571
20211027_083000.WAV;2325;20211027;83000;a04;0;0.5796
20211027_093000.WAV;2326;20211027;93000;a04;0;0.5559
20211027_103000.WAV;2327;20211027;103000;a04;0;0.5585
20211027_233000.WAV;2328;20211027;233000;a04;0;1.5815
20211028_003000.WAV;2329;20211028;3000;a04;0;0.8432
20211028_013000.WAV;2330;20211028;13000;a04;0;0.5899
20211028_023000.WAV;2331;20211028;23000;a04;0;0.5734
20211028_033000.WAV;2332;20211028;33000;a04;0;0.5819
20211028_043000.WAV;2333;20211028;43000;a04;0;0.5486
20211028_053000.WAV;2334;20211028;53000;a04;0;0.5628
20211028_063000.WAV;2335;20211028;63000;a04;0;0.5382
20211028_073000.WAV;2336;20211028;73000;a04;0;0.5435
20211028_083000.WAV;2337;20211028;83000;a04;0;0.5497
20211028_093000.WAV;2338;20211028;93000;a04;0;0.5661
20211028_103000.WAV;2339;20211028;103000;a04;0;0.545
20211028_233000.WAV;2340;20211028;233000;a04;0;1.8808
20211029_003000.WAV;2341;20211029;3000;a04;0;1.257
20211029_013000.WAV;2342;20211029;13000;a04;0;0.6674
20211029_023000.WAV;2343;20211029;23000;a04;0;0.6102
20211029_033000.WAV;2344;20211029;33000;a04;0;0.58
20211029_043000.WAV;2345;20211029;43000;a04;0;0.5767
20211029_053000.WAV;2346;20211029;53000;a04;0;0.5695
20211029_063000.WAV;2347;20211029;63000;a04;0;0.5978
20211029_073000.WAV;2348;20211029;73000;a04;0;0.7112
20211029_083000.WAV;2349;20211029;83000;a04;0;0.5333
20211029_093000.WAV;2350;20211029;93000;a04;0;0.5384
20211029_103000.WAV;2351;20211029;103000;a04;0;3.3841
20211029_233000.WAV;2352;20211029;233000;a04;0;1.2438
20211030_003000.WAV;2353;20211030;3000;a04;0;3.7241
20211030_013000.WAV;2354;20211030;13000;a04;0;0.5431
20211030_023000.WAV;2355;20211030;23000;a04;0;0.5702
20211030_033000.WAV;2356;20211030;33000;a04;0;0.5742
20211030_043000.WAV;2357;20211030;43000;a04;0;0.5701
20211030_053000.WAV;2358;20211030;53000;a04;0;0.5903
20211030_063000.WAV;2359;20211030;63000;a04;0;0.6199
20211030_073000.WAV;2360;20211030;73000;a04;0;0.5187
20211030_083000.WAV;2361;20211030;83000;a04;0;0.4932
20211030_093000.WAV;2362;20211030;93000;a04;0;0.5152
20211030_103000.WAV;2363;20211030;103000;a04;0;0.5688
20211030_233000.WAV;2364;20211030;233000;a04;0;1.5048
20211031_003000.WAV;2365;20211031;3000;a04;0;1.4588
20211031_013000.WAV;2366;20211031;13000;a04;0;1.7461
20211031_023000.WAV;2367;20211031;23000;a04;0;0.5747
20211031_033000.WAV;2368;20211031;33000;a04;0;0.5608
20211031_043000.WAV;2369;20211031;43000;a04;0;0.512
20211031_053000.WAV;2370;20211031;53000;a04;0;0.5356
20211031_063000.WAV;2371;20211031;63000;a04;0;0.5555
20211031_073000.WAV;2372;20211031;73000;a04;0;0.5633
20211031_083000.WAV;2373;20211031;83000;a04;0;0.5209
20211031_093000.WAV;2374;20211031;93000;a04;0;0.5549
20211031_103000.WAV;2375;20211031;103000;a04;0;0.5409
20211031_233000.WAV;2376;20211031;233000;a04;0;0.9672
20211101_003000.WAV;2377;20211101;3000;a04;0;0.5124
20211101_013000.WAV;2378;20211101;13000;a04;0;0.686
20211101_023000.WAV;2379;20211101;23000;a04;0;0.5486
20211101_033000.WAV;2380;20211101;33000;a04;0;0.4677
20211101_043000.WAV;2381;20211101;43000;a04;0;0.481
20211101_053000.WAV;2382;20211101;53000;a04;0;0.4885
20211101_063000.WAV;2383;20211101;63000;a04;0;0.5182
20211101_073000.WAV;2384;20211101;73000;a04;0;0.5562
20211101_083000.WAV;2385;20211101;83000;a04;0;0.4837
20211101_093000.WAV;2386;20211101;93000;a04;0;0.548
20211101_103000.WAV;2387;20211101;103000;a04;0;0.4978
20211101_233000.WAV;2388;20211101;233000;a04;0;5.9778
20211102_003000.WAV;2389;20211102;3000;a04;0;2.4111
20211102_013000.WAV;2390;20211102;13000;a04;0;0.5072
20211102_023000.WAV;2391;20211102;23000;a04;0;0.4793
20211102_033000.WAV;2392;20211102;33000;a04;0;0.8802
20211102_043000.WAV;2393;20211102;43000;a04;0;0.4841
20211102_053000.WAV;2394;20211102;53000;a04;0;0.4477
20211102_063000.WAV;2395;20211102;63000;a04;0;0.5229
20211102_073000.WAV;2396;20211102;73000;a04;0;0.4748
20211102_083000.WAV;2397;20211102;83000;a04;0;0.5558
20211102_093000.WAV;2398;20211102;93000;a04;0;0.5148
20211102_103000.WAV;2399;20211102;103000;a04;0;2.4154
20211102_233000.WAV;2400;20211102;233000;a04;0;4.2278
20211103_003000.WAV;2401;20211103;3000;a04;0;3.2189
20211103_013000.WAV;2402;20211103;13000;a04;0;3.2833
20211103_023000.WAV;2403;20211103;23000;a04;0;3.2339
20211103_033000.WAV;2404;20211103;33000;a04;0;3.1942
20211103_043000.WAV;2405;20211103;43000;a04;0;3.2415
20211103_053000.WAV;2406;20211103;53000;a04;0;3.1863
20211103_063000.WAV;2407;20211103;63000;a04;0;0.4566
20211103_073000.WAV;2408;20211103;73000;a04;0;0.4764
20211103_083000.WAV;2409;20211103;83000;a04;0;0.5576
20211103_093000.WAV;2410;20211103;93000;a04;0;0.4763
20211103_103000.WAV;2411;20211103;103000;a04;0;0.5303
20211103_233000.WAV;2412;20211103;233000;a04;0;0.5225
20211104_003000.WAV;2413;20211104;3000;a04;0;1.397
20211104_013000.WAV;2414;20211104;13000;a04;0;0.597
20211104_023000.WAV;2415;20211104;23000;a04;0;0.6131
20211104_033000.WAV;2416;20211104;33000;a04;0;0.5912
20211104_043000.WAV;2417;20211104;43000;a04;0;0.522
20211104_053000.WAV;2418;20211104;53000;a04;0;0.5504
20211104_063000.WAV;2419;20211104;63000;a04;0;0.4912
20211104_073000.WAV;2420;20211104;73000;a04;0;0.5381
20211104_083000.WAV;2421;20211104;83000;a04;0;0.5051
20211104_093000.WAV;2422;20211104;93000;a04;0;0.5549
20211104_103000.WAV;2423;20211104;103000;a04;0;0.5286
20211104_233000.WAV;2424;20211104;233000;a04;0;0.5983
20211105_003000.WAV;2425;20211105;3000;a04;0;0.9728
20211105_013000.WAV;2426;20211105;13000;a04;0;0.5962
20211105_023000.WAV;2427;20211105;23000;a04;0;0.5767
20211105_033000.WAV;2428;20211105;33000;a04;0;2.8018
20211105_043000.WAV;2429;20211105;43000;a04;0;2.7871
20211105_053000.WAV;2430;20211105;53000;a04;0;0.5593
20211105_063000.WAV;2431;20211105;63000;a04;0;0.5278
20211105_073000.WAV;2432;20211105;73000;a04;0;0.5558
20211105_083000.WAV;2433;20211105;83000;a04;0;0.5141
20211105_093000.WAV;2434;20211105;93000;a04;0;0.5309
20211105_103000.WAV;2435;20211105;103000;a04;0;0.518
20211105_233000.WAV;2436;20211105;233000;a04;0;0.6021
20211106_003000.WAV;2437;20211106;3000;a04;0;0.5969
20211106_013000.WAV;2438;20211106;13000;a04;0;0.6842
20211106_023000.WAV;2439;20211106;23000;a04;0;0.5923
20211106_033000.WAV;2440;20211106;33000;a04;0;0.5917
20211106_043000.WAV;2441;20211106;43000;a04;0;0.6146
20211106_053000.WAV;2442;20211106;53000;a04;0;0.5911
20211106_063000.WAV;2443;20211106;63000;a04;0;0.5926
20211106_073000.WAV;2444;20211106;73000;a04;0;0.576
20211106_083000.WAV;2445;20211106;83000;a04;0;0.565
20211106_093000.WAV;2446;20211106;93000;a04;0;0.5325
20211106_103000.WAV;2447;20211106;103000;a04;0;0.5056
20211106_233000.WAV;2448;20211106;233000;a04;0;0.6032
20211107_003000.WAV;2449;20211107;3000;a04;0;0.8512
20211107_013000.WAV;2450;20211107;13000;a04;0;0.5649
20211107_023000.WAV;2451;20211107;23000;a04;0;0.6685
20211107_033000.WAV;2452;20211107;33000;a04;0;0.604
20211107_043000.WAV;2453;20211107;43000;a04;0;0.5897
20211107_053000.WAV;2454;20211107;53000;a04;0;0.5751
20211107_063000.WAV;2455;20211107;63000;a04;0;0.5953
20211107_073000.WAV;2456;20211107;73000;a04;0;0.566
20211107_083000.WAV;2457;20211107;83000;a04;0;0.6127
20211107_093000.WAV;2458;20211107;93000;a04;0;0.5807
20211107_103000.WAV;2459;20211107;103000;a04;0;0.6138
20211107_233000.WAV;2460;20211107;233000;a04;0;0.6054
20211108_003000.WAV;2461;20211108;3000;a04;0;0.6437
20211108_013000.WAV;2462;20211108;13000;a04;0;0.6005
20211108_023000.WAV;2463;20211108;23000;a04;0;0.581
20211108_033000.WAV;2464;20211108;33000;a04;0;0.5693
20211108_043000.WAV;2465;20211108;43000;a04;0;0.5725
20211108_053000.WAV;2466;20211108;53000;a04;0;0.5765
20211108_063000.WAV;2467;20211108;63000;a04;0;0.5992
20211108_073000.WAV;2468;20211108;73000;a04;0;0.6228
20211108_083000.WAV;2469;20211108;83000;a04;0;0.5769
20211108_093000.WAV;2470;20211108;93000;a04;0;0.6739
20211108_103000.WAV;2471;20211108;103000;a04;0;2.7872
20211108_233000.WAV;2472;20211108;233000;a04;0;0.6115
20211109_003000.WAV;2473;20211109;3000;a04;0;0.5444
20211109_013000.WAV;2474;20211109;13000;a04;0;0.5689
20211109_023000.WAV;2475;20211109;23000;a04;0;0.5936
20211109_033000.WAV;2476;20211109;33000;a04;0;0.6125
20211109_043000.WAV;2477;20211109;43000;a04;0;0.5356
20211109_053000.WAV;2478;20211109;53000;a04;0;0.5834
20211109_063000.WAV;2479;20211109;63000;a04;0;0.5515
20211109_073000.WAV;2480;20211109;73000;a04;0;0.5693
20211109_083000.WAV;2481;20211109;83000;a04;0;0.5764
20211109_093000.WAV;2482;20211109;93000;a04;0;0.557
20211109_103000.WAV;2483;20211109;103000;a04;0;0.5814
20211109_233000.WAV;2484;20211109;233000;a04;0;0.662
20211110_003000.WAV;2485;20211110;3000;a04;0;0.656
20211110_013000.WAV;2486;20211110;13000;a04;0;0.5465
20211110_023000.WAV;2487;20211110;23000;a04;0;0.5451
20211110_033000.WAV;2488;20211110;33000;a04;0;0.5999
20211110_043000.WAV;2489;20211110;43000;a04;0;0.5868
20211110_053000.WAV;2490;20211110;53000;a04;0;0.5932
20211110_063000.WAV;2491;20211110;63000;a04;0;0.5961
20211110_073000.WAV;2492;20211110;73000;a04;0;0.5625
20211110_083000.WAV;2493;20211110;83000;a04;0;0.6074
20211110_093000.WAV;2494;20211110;93000;a04;0;0.5727
20211110_103000.WAV;2495;20211110;103000;a04;0;0.5519
20211110_233000.WAV;2496;20211110;233000;a04;0;0.6359
20211111_003000.WAV;2497;20211111;3000;a04;0;0.8057
20211111_013000.WAV;2498;20211111;13000;a04;0;0.5962
20211111_023000.WAV;2499;20211111;23000;a04;0;0.5847
20211111_033000.WAV;2500;20211111;33000;a04;0;0.6763
20211111_043000.WAV;2501;20211111;43000;a04;0;0.5617
20211111_053000.WAV;2502;20211111;53000;a04;0;0.5389
20211111_063000.WAV;2503;20211111;63000;a04;0;0.5857
20211111_073000.WAV;2504;20211111;73000;a04;0;0.5959
20211111_083000.WAV;2505;20211111;83000;a04;0;0.5531
20211111_093000.WAV;2506;20211111;93000;a04;0;0.619
20211111_103000.WAV;2507;20211111;103000;a04;0;0.5649
20211111_233000.WAV;2508;20211111;233000;a04;0;0.6661
20211112_003000.WAV;2509;20211112;3000;a04;0;0.5927
20211112_013000.WAV;2510;20211112;13000;a04;0;0.6053
20211112_023000.WAV;2511;20211112;23000;a04;0;0.5844
20211112_033000.WAV;2512;20211112;33000;a04;0;0.5924
20211112_043000.WAV;2513;20211112;43000;a04;0;0.6225
20211112_053000.WAV;2514;20211112;53000;a04;0;0.5247
20211112_063000.WAV;2515;20211112;63000;a04;0;0.5621
20211112_073000.WAV;2516;20211112;73000;a04;0;0.5672
20211112_083000.WAV;2517;20211112;83000;a04;0;0.579
20211112_093000.WAV;2518;20211112;93000;a04;0;0.6075
20211112_103000.WAV;2519;20211112;103000;a04;0;0.557
20211112_233000.WAV;2520;20211112;233000;a04;0;0.6279
20211113_003000.WAV;2521;20211113;3000;a04;0;0.7579
20211113_013000.WAV;2522;20211113;13000;a04;0;0.6881
20211113_023000.WAV;2523;20211113;23000;a04;0;0.6708
20211113_033000.WAV;2524;20211113;33000;a04;0;0.5559
20211113_043000.WAV;2525;20211113;43000;a04;0;0.5441
20211113_053000.WAV;2526;20211113;53000;a04;0;0.5686
20211113_063000.WAV;2527;20211113;63000;a04;0;0.563
20211113_073000.WAV;2528;20211113;73000;a04;0;0.5757
20211113_083000.WAV;2529;20211113;83000;a04;0;0.5496
20211113_093000.WAV;2530;20211113;93000;a04;0;0.598
20211113_103000.WAV;2531;20211113;103000;a04;0;0.6253
20211113_233000.WAV;2532;20211113;233000;a04;0;0.685
20211114_003000.WAV;2533;20211114;3000;a04;0;0.6416
20211114_013000.WAV;2534;20211114;13000;a04;0;0.5608
20211114_023000.WAV;2535;20211114;23000;a04;0;0.5486
20211114_033000.WAV;2536;20211114;33000;a04;0;0.5967
20211114_043000.WAV;2537;20211114;43000;a04;0;0.557
20211114_053000.WAV;2538;20211114;53000;a04;0;0.5924
20211114_063000.WAV;2539;20211114;63000;a04;0;0.5383
20211114_073000.WAV;2540;20211114;73000;a04;0;0.6136
20211114_083000.WAV;2541;20211114;83000;a04;0;0.5724
20211114_093000.WAV;2542;20211114;93000;a04;0;0.5891
20211114_103000.WAV;2543;20211114;103000;a04;0;0.5717
20211114_233000.WAV;2544;20211114;233000;a04;0;0.6038
20211115_003000.WAV;2545;20211115;3000;a04;0;1.1441
20211115_013000.WAV;2546;20211115;13000;a04;0;0.5955
20211115_023000.WAV;2547;20211115;23000;a04;0;0.582
20211115_033000.WAV;2548;20211115;33000;a04;0;0.5723
20211115_043000.WAV;2549;20211115;43000;a04;0;0.5503
20211115_053000.WAV;2550;20211115;53000;a04;0;0.5799
20211115_063000.WAV;2551;20211115;63000;a04;0;0.5445
20211115_073000.WAV;2552;20211115;73000;a04;0;0.5634
20211115_083000.WAV;2553;20211115;83000;a04;0;0.5937
20211115_093000.WAV;2554;20211115;93000;a04;0;0.5488
20211115_103000.WAV;2555;20211115;103000;a04;0;0.6134
20211115_233000.WAV;2556;20211115;233000;a04;0;0.6082
20211116_003000.WAV;2557;20211116;3000;a04;0;0.6224
20211116_013000.WAV;2558;20211116;13000;a04;0;0.6149
20211116_023000.WAV;2559;20211116;23000;a04;0;0.5877
20211116_033000.WAV;2560;20211116;33000;a04;0;0.594
20211116_043000.WAV;2561;20211116;43000;a04;0;0.5578
20211116_053000.WAV;2562;20211116;53000;a04;0;0.6018
20211116_063000.WAV;2563;20211116;63000;a04;0;0.6278
20211116_073000.WAV;2564;20211116;73000;a04;0;0.5707
20211116_083000.WAV;2565;20211116;83000;a04;0;0.5816
20211116_093000.WAV;2566;20211116;93000;a04;0;0.572
20211116_103000.WAV;2567;20211116;103000;a04;0;0.6086
20211116_233000.WAV;2568;20211116;233000;a04;0;0.6199
20211117_003000.WAV;2569;20211117;3000;a04;0;0.6172
20211117_013000.WAV;2570;20211117;13000;a04;0;0.5318
20211117_023000.WAV;2571;20211117;23000;a04;0;0.5573
20211117_033000.WAV;2572;20211117;33000;a04;0;0.6124
20211117_043000.WAV;2573;20211117;43000;a04;0;0.6286
20211117_053000.WAV;2574;20211117;53000;a04;0;0.5648
20211117_063000.WAV;2575;20211117;63000;a04;0;0.5276
20211117_073000.WAV;2576;20211117;73000;a04;0;0.5309
20211117_083000.WAV;2577;20211117;83000;a04;0;0.5696
20211117_093000.WAV;2578;20211117;93000;a04;0;0.6
20211117_103000.WAV;2579;20211117;103000;a04;0;0.6035
20211117_233000.WAV;2580;20211117;233000;a04;0;0.6019
20211118_003000.WAV;2581;20211118;3000;a04;0;0.6616
20211118_013000.WAV;2582;20211118;13000;a04;0;0.6383
20211118_023000.WAV;2583;20211118;23000;a04;0;0.6291
20211118_033000.WAV;2584;20211118;33000;a04;0;0.6057
20211118_043000.WAV;2585;20211118;43000;a04;0;0.5847
20211118_053000.WAV;2586;20211118;53000;a04;0;0.6067
20211118_063000.WAV;2587;20211118;63000;a04;0;0.5736
20211118_073000.WAV;2588;20211118;73000;a04;0;0.6815
20211118_083000.WAV;2589;20211118;83000;a04;0;0.6582
20211118_093000.WAV;2590;20211118;93000;a04;0;0.6415
20211118_103000.WAV;2591;20211118;103000;a04;0;0.6863
20211118_233000.WAV;2592;20211118;233000;a04;0;0.6696
20211119_003000.WAV;2593;20211119;3000;a04;0;0.701
20211119_013000.WAV;2594;20211119;13000;a04;0;0.6472
20211119_023000.WAV;2595;20211119;23000;a04;0;0.6486
20211119_033000.WAV;2596;20211119;33000;a04;0;0.6615
20211119_043000.WAV;2597;20211119;43000;a04;0;0.6296
20211119_053000.WAV;2598;20211119;53000;a04;0;0.5966
20211119_063000.WAV;2599;20211119;63000;a04;0;0.6393
20211119_073000.WAV;2600;20211119;73000;a04;0;0.6045
20211119_083000.WAV;2601;20211119;83000;a04;0;0.6871
20211119_093000.WAV;2602;20211119;93000;a04;0;0.6548
20211119_103000.WAV;2603;20211119;103000;a04;0;0.6069
20211119_233000.WAV;2604;20211119;233000;a04;0;0.6213
20211120_003000.WAV;2605;20211120;3000;a04;0;0.723
20211120_013000.WAV;2606;20211120;13000;a04;0;0.5936
20211120_023000.WAV;2607;20211120;23000;a04;0;0.6617
20211120_033000.WAV;2608;20211120;33000;a04;0;2.9255
20211120_043000.WAV;2609;20211120;43000;a04;0;2.8222
20211120_053000.WAV;2610;20211120;53000;a04;0;2.8072
20211120_063000.WAV;2611;20211120;63000;a04;0;2.8943
20211120_073000.WAV;2612;20211120;73000;a04;0;2.8652
20211120_083000.WAV;2613;20211120;83000;a04;0;0.687
20211120_093000.WAV;2614;20211120;93000;a04;0;0.6638
20211120_103000.WAV;2615;20211120;103000;a04;0;0.6904
20211120_233000.WAV;2616;20211120;233000;a04;0;0.5762
20211121_003000.WAV;2617;20211121;3000;a04;0;0.6604
20211121_013000.WAV;2618;20211121;13000;a04;0;1.0677
20211121_023000.WAV;2619;20211121;23000;a04;0;0.6489
20211121_033000.WAV;2620;20211121;33000;a04;0;0.6345
